pelvis_ang_vel_x,pelvis_ang_vel_y,pelvis_ang_vel_z,torso_ang_vel_x,torso_ang_vel_y,torso_ang_vel_z,head_ang_vel_x,head_ang_vel_y,head_ang_vel_z,right_upper_arm_ang_vel_x,right_upper_arm_ang_vel_y,right_upper_arm_ang_vel_z,right_lower_arm_ang_vel_x,right_lower_arm_ang_vel_y,right_lower_arm_ang_vel_z,right_hand_ang_vel_x,right_hand_ang_vel_y,right_hand_ang_vel_z,left_upper_arm_ang_vel_x,left_upper_arm_ang_vel_y,left_upper_arm_ang_vel_z,left_lower_arm_ang_vel_x,left_lower_arm_ang_vel_y,left_lower_arm_ang_vel_z,left_hand_ang_vel_x,left_hand_ang_vel_y,left_hand_ang_vel_z,right_thigh_ang_vel_x,right_thigh_ang_vel_y,right_thigh_ang_vel_z,right_shin_ang_vel_x,right_shin_ang_vel_y,right_shin_ang_vel_z,right_foot_ang_vel_x,right_foot_ang_vel_y,right_foot_ang_vel_z,left_thigh_ang_vel_x,left_thigh_ang_vel_y,left_thigh_ang_vel_z,left_shin_ang_vel_x,left_shin_ang_vel_y,left_shin_ang_vel_z,left_foot_ang_vel_x,left_foot_ang_vel_y,left_foot_ang_vel_z
1.0430747,-0.37153715,0.02029441,-0.36571285,0.07572909,0.020687513,-0.06937927,-0.07662197,-0.0955255,0.2918269,2.3126094,-0.59068656,0.31450197,2.02607,-0.500293,0.31450197,2.02607,-0.500293,0.75855243,-1.4295673,1.2530104,0.93447196,-1.7540661,1.1336637,0.934488,-1.7540902,1.1336824,-0.20105693,-2.9557273,0.47384042,0.0311481,3.1226065,0.43191,-3.3845193,5.373454,-1.6970713,-0.46858627,1.3161802,0.08872826,-0.35417414,2.4249609,0.11686596,-0.38532868,1.9878453,-0.6909
0.89933056,-0.36862496,-0.14364009,-0.20909707,0.115752965,-0.16425826,-0.16411185,-0.05685943,-0.10000899,0.35853496,2.3261173,-0.42530453,0.33499596,2.5355265,-0.4565554,0.33499596,2.5355265,-0.4565554,0.7542931,-1.6634653,1.166383,0.9875335,-2.088808,1.01161,0.9875445,-2.0888245,1.0116229,-0.27370086,-3.29503,0.15622896,-0.07079413,2.6215398,0.105000466,-3.1826875,3.4689865,-1.6760136,-0.34022135,1.707427,-0.12621793,-0.29439145,2.1806955,-0.10960435,-0.36436462,1.2110333,-0.6864985
0.72830516,-0.32212645,-0.24252744,-0.044211026,0.09674664,-0.34868652,-0.19196744,-0.015164986,-0.10889859,0.43394533,2.2742867,-0.2898951,0.3590318,3.02631,-0.44507107,0.3590318,3.02631,-0.44507107,0.6644952,-1.9025704,0.8558082,0.94101006,-2.389735,0.6813126,0.94101596,-2.3897438,0.6813195,-0.30239362,-3.5227323,-0.099560246,-0.11925844,1.9402072,-0.15955022,-2.4290252,1.1388379,-1.2485652,-0.24028456,1.9788544,-0.24649303,-0.2448541,1.9624344,-0.23285075,-0.34826162,0.6850415,-0.6090601
0.5516106,-0.2553555,-0.2314439,0.0935698,0.054471884,-0.5118993,-0.16755557,0.04804548,-0.12549378,0.51329535,2.1939478,-0.20349228,0.38454315,3.4887161,-0.47196028,0.38454315,3.4887161,-0.47196028,0.4693893,-2.1387959,0.19033821,0.7831255,-2.6816459,0.0037059481,0.78312796,-2.6816494,0.0037088122,-0.28729352,-3.6677406,-0.2636417,-0.11787899,1.1215191,-0.32806492,-1.3397578,-1.1833227,-0.56601727,-0.17562121,2.1211681,-0.2692259,-0.21366803,1.7756312,-0.25342986,-0.34697914,0.379847,-0.5090091
0.37510097,-0.18755247,-0.12262216,0.18675415,0.02743752,-0.6308142,-0.12319573,0.12538666,-0.15123004,0.58492506,2.1225016,-0.16426037,0.4037891,3.9108942,-0.5228143,0.4037891,3.9108942,-0.5228143,0.17606537,-2.3662057,-0.9130507,0.52403533,-2.9865117,-1.1093552,0.5240361,-2.986513,-1.1093543,-0.23249571,-3.7371023,-0.3323341,-0.07808978,0.22805265,-0.3944482,-0.30127293,-3.1155183,0.08651103,-0.13461877,2.1635625,-0.23665822,-0.19307251,1.6218984,-0.21647365,-0.35472634,0.22866018,-0.43181306
0.20998624,-0.13482411,0.03424714,0.24338354,0.026143428,-0.68761927,-0.082630835,0.20865048,-0.18164171,0.6362507,2.0815914,-0.15428235,0.40692064,4.289761,-0.5743272,0.40692064,4.289761,-0.5743272,-0.16172878,-2.5730312,-2.3960557,0.21590579,-3.3185074,-2.6029186,0.21590598,-3.3185077,-2.6029184,-0.14949928,-3.722391,-0.33298802,-0.017859701,-0.66911733,-0.38609847,0.408924,-4.511508,0.5083113,-0.103491485,2.1532373,-0.19138399,-0.17344524,1.5066307,-0.16635144,-0.36384135,0.16718136,-0.39499152
0.08611867,-0.1070447,0.19099748,0.28042266,0.036194142,-0.6818455,-0.051296603,0.28975838,-0.20722061,0.6587917,2.0700529,-0.15787262,0.38680783,4.6235576,-0.6127369,0.38680783,4.6235576,-0.6127369,-0.44943044,-2.7382715,-4.016834,-0.05221896,-3.678756,-4.2380576,-0.05221892,-3.678756,-4.2380576,-0.05805828,-3.6283524,-0.3086053,0.040771935,-1.5100578,-0.3486109,0.74047416,-5.4487605,0.6674642,-0.07790431,2.1268563,-0.14364655,-0.15343301,1.4328872,-0.11435596,-0.37504566,0.15243839,-0.38592595
0.03788099,-0.103533715,0.32516629,0.30237448,0.05125124,-0.6319585,-0.023046788,0.35865104,-0.22083084,0.6516452,2.069275,-0.18210986,0.3438866,4.902356,-0.65003264,0.3438866,4.902356,-0.65003264,-0.5890377,-2.843958,-5.4199142,-0.19246793,-4.054329,-5.661161,-0.19246791,-4.054329,-5.661161,0.022363037,-3.4861276,-0.29098344,0.07999166,-2.264497,-0.31804678,0.7899408,-6.0890055,0.6331776,-0.06149419,2.097071,-0.071257755,-0.13777477,1.3968402,-0.038990747,-0.3949415,0.16832094,-0.3764477
0.070628025,-0.11591107,0.4347872,0.29970357,0.09797365,-0.5608495,0.009688861,0.40400404,-0.22498761,0.62144244,2.0533087,-0.25974834,0.2871358,5.1108255,-0.7242825,0.2871358,5.1108255,-0.7242825,-0.52984613,-2.8914816,-6.2952437,-0.16735202,-4.4184103,-6.561491,-0.16735202,-4.4184103,-6.561491,0.085005365,-3.3271449,-0.28519002,0.09534055,-2.9339857,-0.30384105,0.6757548,-6.570937,0.4838555,-0.055916008,2.063173,0.054524735,-0.12820569,1.3892666,0.088199735,-0.4254709,0.21797563,-0.34192073
0.14805755,-0.13451228,0.5222044,0.2653734,0.21557586,-0.48069054,0.05327306,0.41674554,-0.229899,0.5750906,2.005505,-0.441087,0.22759919,5.2434063,-0.8910494,0.22759919,5.2434063,-0.8910494,-0.29371825,-2.905766,-6.51725,-0.008789055,-4.7382884,-6.810794,-0.008789055,-4.7382884,-6.810794,0.13760288,-3.153266,-0.27416182,0.094756685,-3.541158,-0.2923483,0.47548112,-6.971465,0.26930237,-0.054720383,2.0340786,0.24145828,-0.119010895,1.3980078,0.27598268,-0.45771345,0.31109104,-0.27381495
0.21991447,-0.15079685,0.5875081,0.20992577,0.39866212,-0.39362347,0.114836015,0.39359173,-0.2417027,0.50869876,1.9324151,-0.7793275,0.16787216,5.3082995,-1.2079765,0.16787216,5.3082995,-1.2079765,0.043690976,-2.9158611,-6.167635,0.20950434,-4.984687,-6.4888163,0.20950434,-4.984687,-6.4888163,0.18820152,-2.9407604,-0.23788811,0.08523569,-4.112149,-0.26572374,0.23366924,-7.2967553,0.023483869,-0.04665661,2.036892,0.46445775,-0.101613015,1.4009429,0.5022545,-0.47577432,0.44459188,-0.18098323
0.2592014,-0.15750352,0.6330343,0.15816666,0.5666585,-0.30173773,0.19898956,0.33979014,-0.25451002,0.40389732,1.8653734,-1.3195133,0.0977357,5.31587,-1.7224884,0.0977357,5.31587,-1.7224884,0.39699978,-2.9333334,-5.4551883,0.41855407,-5.1420717,-5.80561,0.41855407,-5.1420717,-5.80561,0.2314802,-2.67263,-0.16727746,0.06257578,-4.660862,-0.21571551,-0.010740183,-7.502019,-0.20907483,-0.024059733,2.1033125,0.67547786,-0.071795955,1.3646702,0.72303426,-0.46596587,0.59387237,-0.08262604
0.26840585,-0.1502344,0.66614556,0.12993999,0.60963404,-0.21110265,0.29719678,0.26906425,-0.2564061,0.23968053,1.8397973,-2.0777903,0.0022309038,5.258272,-2.451007,0.0022309038,5.258272,-2.451007,0.70390385,-2.946998,-4.606701,0.57936317,-5.2086086,-4.9909987,0.57936317,-5.2086086,-4.9909987,0.25200987,-2.3587167,-0.0635636,0.01721288,-5.1773973,-0.1423852,-0.21424699,-7.545808,-0.3639117,0.012442525,2.2412925,0.82698655,-0.031332355,1.2596185,0.89301836,-0.42297277,0.7221979,0.001678203
0.2598997,-0.12872693,0.69421065,0.124650285,0.48052022,-0.12613074,0.3836653,0.19590835,-0.24217345,0.011994578,1.8688285,-3.003061,-0.1247282,5.1054974,-3.342023,-0.1247282,5.1054974,-3.342023,0.9319211,-2.9354594,-3.784859,0.68025225,-5.185606,-4.2076163,0.68025225,-5.185606,-4.2076163,0.2382933,-2.0267897,0.06791805,-0.052390948,-5.620257,-0.047254365,-0.3433304,-7.4195824,-0.3794976,0.055499855,2.4178042,0.8942856,0.015136523,1.0852462,0.9850514,-0.35174268,0.8018579,0.058292687
0.23863076,-0.095160216,0.71543336,0.12515923,0.24873367,-0.044235017,0.42823303,0.12470358,-0.2180393,-0.25242352,1.9260203,-3.933892,-0.2712044,4.818973,-4.234231,-0.2712044,4.818973,-4.234231,1.0654384,-2.8755848,-3.0570707,0.72121006,-5.0551457,-3.5146568,0.72121006,-5.0551457,-3.5146568,0.19234562,-1.6948861,0.2159573,-0.13358867,-5.908882,0.06504536,-0.38991502,-7.11228,-0.23884258,0.095802255,2.562791,0.8824469,0.062448416,0.8784053,0.99682087,-0.26603967,0.8268931,0.08150024
0.20236675,-0.053592768,0.7135745,0.114606574,0.05234338,0.037448335,0.41515917,0.05148765,-0.19397154,-0.49517438,1.9451925,-4.600867,-0.40518892,4.3646984,-4.8586845,-0.40518892,4.3646984,-4.8586845,1.0925565,-2.734437,-2.414824,0.7026098,-4.7610393,-2.8866973,0.7026098,-4.7610393,-2.8866973,0.12868239,-1.3615973,0.35456288,-0.20366807,-5.9157248,0.17758282,-0.37123162,-6.5638046,0.0034764698,0.12501031,2.5875218,0.812849,0.10368707,0.68983316,0.9404183,-0.1833062,0.804609,0.07396083
0.15220161,-0.012275587,0.66450703,0.088967785,-0.019655537,0.10868037,0.3510241,-0.019596891,-0.17219818,-0.6439354,1.8414409,-4.7213316,-0.48273897,3.717804,-4.9323955,-0.48273897,3.717804,-4.9323955,1.0061599,-2.4604938,-1.8252289,0.62479234,-4.221083,-2.272204,0.62479234,-4.221083,-2.272204,0.06669946,-1.0240462,0.44253066,-0.23930351,-5.4915752,0.25911516,-0.31385216,-5.687938,0.23917936,0.13614352,2.410726,0.7020943,0.12887017,0.5431452,0.8260081,-0.116535,0.7359614,0.04725544
0.098192714,0.017337373,0.55488026,0.056774743,0.0075608133,0.14688428,0.25865304,-0.06963537,-0.14579634,-0.64952976,1.5621703,-4.1681666,-0.4707006,2.8916094,-4.3282313,-0.4707006,2.8916094,-4.3282313,0.81869394,-2.0166776,-1.2793319,0.49665663,-3.3992832,-1.6547284,0.49665663,-3.3992832,-1.6547284,0.02161803,-0.7003033,0.4440584,-0.22813797,-4.5683475,0.2797406,-0.23874897,-4.4760995,0.36694264,0.12536357,2.0043097,0.55692536,0.12899011,0.42225078,0.66046625,-0.06946218,0.61400074,0.018066982
0.053314876,0.028326835,0.40006837,0.029353207,0.05041339,0.13931619,0.16485906,-0.082888775,-0.10960425,-0.52372,1.1410966,-3.0995266,-0.37437624,1.9815996,-3.2076757,-0.37437624,1.9815996,-3.2076757,0.5746056,-1.4432927,-0.8034163,0.34334818,-2.3923185,-1.0740933,0.34334818,-2.3923185,-1.0740933,-0.0015422528,-0.42399958,0.359838,-0.17764652,-3.2860353,0.23578374,-0.16071035,-3.0862842,0.35479552,0.096291214,1.4380322,0.39048156,0.104507826,0.30296302,0.4638486,-0.03878904,0.44735232,-0.00077852106
0.024200175,0.024081228,0.24139099,0.012227543,0.05938009,0.09920422,0.08963901,-0.06513956,-0.06906793,-0.33797577,0.69522387,-1.9021153,-0.2402719,1.1559006,-1.964749,-0.2402719,1.1559006,-1.964749,0.33908644,-0.8694399,-0.43775487,0.20069006,-1.4216661,-0.6007539,0.20069006,-1.4216661,-0.6007539,-0.007733467,-0.22213398,0.2337408,-0.11214448,-1.9805423,0.15663384,-0.09276145,-1.804628,0.25174713,0.060529273,0.86427325,0.23257026,0.06794125,0.18683526,0.2759173,-0.019749524,0.27358556,-0.0069074268
