pelvis_x,pelvis_y,pelvis_z,right_thigh_x,right_thigh_y,right_thigh_z,left_thigh_x,left_thigh_y,left_thigh_z,right_shin_x,right_shin_y,right_shin_z,left_shin_x,left_shin_y,left_shin_z,right_foot_x,right_foot_y,right_foot_z,left_foot_x,left_foot_y,left_foot_z
4.615088,-0.050457045,0.840047,4.6071534,-0.13401586,0.8527265,4.623022,0.033101797,0.82736754,4.717602,-0.12410782,0.4460276,4.6119905,0.00019553956,0.40725276,4.6118574,-0.119899,0.050055638,4.2043653,0.020968247,0.3697889
4.6539526,-0.05225889,0.8386406,4.644393,-0.13527727,0.8535522,4.6635127,0.030759474,0.823729,4.732424,-0.12724847,0.4413786,4.69074,-0.00083062984,0.40425107,4.6112685,-0.12077439,0.049877767,4.281745,0.018190404,0.38541108
4.6917458,-0.055016633,0.83713824,4.6810036,-0.13738944,0.85460615,4.702488,0.02735611,0.8196703,4.743138,-0.1289704,0.43774962,4.7727633,0.0020427713,0.40479505,4.611098,-0.12030012,0.049827438,4.3631535,0.014282682,0.3968408
4.728901,-0.0575937,0.83526534,4.7181506,-0.13937889,0.85530055,4.7396517,0.024191514,0.8152302,4.7500806,-0.13064179,0.4350565,4.8579187,0.0070109568,0.4109794,4.6108165,-0.12006786,0.049716443,4.4481077,0.009329049,0.40442938
4.766745,-0.058777794,0.83400285,4.75598,-0.14044937,0.85448855,4.77751,0.022893757,0.8135171,4.7558403,-0.13204099,0.4330266,4.9453974,0.01755983,0.42688254,4.6109405,-0.12073494,0.049791154,4.5361447,0.0059546456,0.4076313
4.805853,-0.060761422,0.83104527,4.795816,-0.1425444,0.8514561,4.8158894,0.021021575,0.8106344,4.759414,-0.13241552,0.43160707,5.033484,0.03332296,0.44979897,4.6104317,-0.119945556,0.049976353,4.626752,0.005864771,0.40727293
4.8462977,-0.06311541,0.8253421,4.837333,-0.14501356,0.84579027,4.8552623,0.018782733,0.804894,4.761853,-0.13302237,0.43123025,5.119134,0.050947107,0.47772732,4.6103773,-0.12066625,0.05057855,4.7183094,0.008536056,0.40333724
4.887944,-0.06499311,0.81858647,4.8805513,-0.14704785,0.8390356,4.8953366,0.01706164,0.7981373,4.767817,-0.13345295,0.43307126,5.197819,0.06676352,0.50876737,4.611274,-0.120654896,0.054490134,4.807656,0.013682122,0.3949775
4.931581,-0.066096134,0.81488043,4.9256506,-0.1482503,0.8354066,4.9375114,0.016057987,0.79435426,4.7832355,-0.13455237,0.4388826,5.265902,0.078164876,0.53744334,4.6158724,-0.12155274,0.06496562,4.8908796,0.023530344,0.38134587
4.9764338,-0.06657687,0.8159764,4.972096,-0.14881596,0.8365606,4.980771,0.01566226,0.79539233,4.8093657,-0.13551141,0.44791847,5.323571,0.08542801,0.56018627,4.6224174,-0.122619584,0.08339499,4.9678073,0.036625043,0.36259165
5.022452,-0.06595601,0.8213928,5.0206466,-0.14837529,0.84163135,5.0242577,0.016463276,0.80115426,4.842571,-0.1353317,0.4597679,5.373075,0.08826587,0.5756069,4.6395845,-0.122469515,0.10392444,5.0400233,0.0504619,0.339724
5.068151,-0.06152805,0.8340219,5.068705,-0.14439625,0.85241616,5.067597,0.021340147,0.8156277,4.893705,-0.13337918,0.46906966,5.4108233,0.0820083,0.57852894,4.6677003,-0.123240754,0.12729102,5.102377,0.06175832,0.3093746
5.1142635,-0.055400483,0.84812903,5.116486,-0.13887997,0.8633618,5.112041,0.028078968,0.8328962,4.9552283,-0.12815878,0.47402662,5.440437,0.07278944,0.5723998,4.704295,-0.12541914,0.14996111,5.1602736,0.067810714,0.27327216
5.1580544,-0.055288233,0.859271,5.1617303,-0.13866007,0.8748088,5.1543784,0.02808357,0.8437332,5.0263267,-0.119417466,0.47606522,5.4633684,0.06860825,0.5598604,4.744271,-0.12035406,0.1786817,5.218373,0.06737357,0.23127417
5.2051544,-0.053408176,0.8655099,5.2093883,-0.13703957,0.8794263,5.2009206,0.030223237,0.8515936,5.0895853,-0.1091619,0.47622517,5.487646,0.06455029,0.5444926,4.782583,-0.11857195,0.20483151,5.2808805,0.06659954,0.19060406
5.251909,-0.052108094,0.86774033,5.257073,-0.13574839,0.88128394,5.2467446,0.03153221,0.8541968,5.1523776,-0.10183937,0.4743564,5.5089917,0.060267065,0.5254087,4.8230247,-0.11568012,0.2307823,5.3448024,0.06779712,0.14993782
5.2988105,-0.049853213,0.86692417,5.3037868,-0.13373795,0.8789403,5.293834,0.034031503,0.85490817,5.2191267,-0.094229534,0.46787745,5.5226398,0.05593675,0.5015399,4.8675723,-0.10904535,0.2576793,5.409418,0.065113485,0.10772522
5.3465695,-0.04669945,0.86171556,5.350653,-0.13097732,0.87100875,5.342486,0.03757845,0.85242236,5.287172,-0.08685655,0.4566123,5.528554,0.0526857,0.4744654,4.915384,-0.10043197,0.28461602,5.4759197,0.059200894,0.06804137
5.396368,-0.042737633,0.8512914,5.4005623,-0.1273094,0.857276,5.392174,0.041834146,0.8453069,5.348015,-0.07969765,0.441737,5.541644,0.05077521,0.4512517,4.960567,-0.094716854,0.3088746,5.5289893,0.053995907,0.04158988
5.4383917,-0.038102105,0.85008705,5.445314,-0.122700654,0.8491066,5.4314694,0.046496447,0.8510675,5.407565,-0.072602846,0.43225393,5.582871,0.056118727,0.4577661,5.011101,-0.09252087,0.3302119,5.5296063,0.054832093,0.051373888
5.4798355,-0.038774785,0.8471416,5.487694,-0.12326843,0.8449347,5.471977,0.045718838,0.8493487,5.4751167,-0.06737086,0.4273005,5.607727,0.06081825,0.45054433,5.072717,-0.08807951,0.35220727,5.530331,0.05731313,0.048063383
5.5192566,-0.03545101,0.8451514,5.5291076,-0.1194955,0.83842266,5.5094056,0.048593488,0.8518802,5.547475,-0.06641813,0.42063522,5.6288996,0.06368951,0.4479071,5.140788,-0.08315819,0.3724768,5.530578,0.060152385,0.050020546
5.557998,-0.034218177,0.8425762,5.568868,-0.11790406,0.8333943,5.5471277,0.049467724,0.8517581,5.622102,-0.06534134,0.4185398,5.647606,0.065227196,0.44266558,5.213545,-0.07813454,0.38836223,5.5310287,0.060593676,0.049751274
5.5953636,-0.031889975,0.8395775,5.6068687,-0.11509064,0.827286,5.5838585,0.05131071,0.851869,5.699456,-0.06765801,0.41877824,5.66346,0.06623603,0.43817604,5.2900047,-0.073979534,0.40138155,5.531201,0.06098394,0.050267167
5.6322117,-0.030748779,0.83633924,5.6430287,-0.1137078,0.82196593,5.6213956,0.052210264,0.8507126,5.7792025,-0.07010306,0.4254106,5.676649,0.065265246,0.43300757,5.3696103,-0.07199351,0.41044363,5.5309052,0.06083732,0.049950898
5.668793,-0.02980424,0.8327534,5.6787477,-0.11252125,0.8164871,5.6588383,0.052912794,0.8490199,5.860881,-0.075506754,0.43812436,5.6879053,0.06468912,0.4286423,5.4516463,-0.071948715,0.41559336,5.5307617,0.060538523,0.05011628
5.7060966,-0.02945735,0.82847846,5.7150736,-0.112019576,0.8109091,5.697119,0.053104952,0.8460478,5.9433093,-0.083427615,0.45765013,5.6972685,0.06315882,0.42462176,5.5355906,-0.07271147,0.41710493,5.530855,0.061009735,0.050061587
5.7447686,-0.02944747,0.8231734,5.752774,-0.111909084,0.80468565,5.7367635,0.05301411,0.8416612,6.0252366,-0.09479608,0.48348138,5.7042623,0.060830906,0.42144275,5.6217027,-0.072557725,0.41522357,5.530378,0.060544457,0.050285913
5.785474,-0.03003973,0.81679964,5.792419,-0.11249784,0.79787284,5.7785287,0.052418407,0.8357265,6.10404,-0.10829223,0.5140139,5.7096934,0.05817948,0.41987854,5.70922,-0.07247318,0.40995938,5.530979,0.059728406,0.05102622
5.8282413,-0.03142896,0.8105772,5.8346744,-0.113940604,0.79170287,5.8218083,0.051082697,0.8294517,6.1763,-0.12126398,0.5448444,5.7176294,0.056298375,0.42101496,5.7952023,-0.07614088,0.40089414,5.532334,0.058983464,0.055431187
5.8733206,-0.033771493,0.8076493,5.879779,-0.11648637,0.78969574,5.866862,0.04894339,0.825603,6.240586,-0.13174857,0.57224137,5.7310934,0.055238515,0.4265688,5.877056,-0.086946554,0.38830593,5.535347,0.05812965,0.06647379
5.9205737,-0.03621891,0.8094618,5.927393,-0.11915272,0.79269016,5.913755,0.04671488,0.82623345,6.2976475,-0.13989393,0.59223473,5.751736,0.054431133,0.4371429,5.954296,-0.10334408,0.37140077,5.543589,0.057840265,0.08407576
5.968631,-0.039879903,0.8157699,5.974912,-0.12314736,0.8005097,5.9623494,0.04338751,0.8310302,6.3473344,-0.14236842,0.6039566,5.7815514,0.053006917,0.45034578,6.0269523,-0.12410714,0.34897605,5.5606003,0.058870018,0.10518012
6.0176525,-0.047126953,0.8275294,6.0230727,-0.13105583,0.8160251,6.012232,0.03680199,0.8390337,6.387313,-0.13983575,0.6040037,5.82515,0.04952519,0.46148953,6.0921183,-0.1414178,0.31966087,5.5878835,0.060346305,0.12745251
6.0649295,-0.052623846,0.8408839,6.0685225,-0.13697927,0.8321064,6.0613365,0.031731658,0.84966147,6.4174013,-0.1394544,0.59550893,5.883055,0.043789312,0.46786132,6.151776,-0.14961529,0.28352588,5.6232433,0.055377543,0.1510698
6.1098127,-0.055866815,0.85210204,6.111943,-0.1403904,0.8445505,6.1076827,0.028656777,0.8596536,6.441226,-0.13928364,0.5813545,5.9496474,0.03557672,0.46891338,6.211818,-0.1538116,0.24201027,5.660081,0.046944797,0.17905936
6.1552954,-0.058596984,0.85939175,6.155773,-0.14319682,0.8524324,6.154818,0.026002904,0.8663511,6.4611964,-0.13574402,0.56198144,6.0169444,0.026167737,0.46798965,6.271736,-0.16116107,0.19941811,5.7002087,0.03850087,0.20814432
6.2006907,-0.060936555,0.8627304,6.2006593,-0.14559843,0.85655296,6.2007217,0.023725314,0.86890787,6.477746,-0.13485439,0.53904986,6.083628,0.015222793,0.46404025,6.3334594,-0.16515777,0.15661491,5.7426367,0.030631116,0.23714662
6.247107,-0.06239049,0.86197525,6.247063,-0.147097,0.8564429,6.247151,0.022316022,0.86750746,6.48967,-0.136455,0.5118711,6.1502304,0.0031707622,0.45770162,6.3958907,-0.16511446,0.11390442,5.788695,0.021658838,0.26549473
6.2949853,-0.06431148,0.856984,6.295559,-0.14911193,0.85319555,6.294412,0.020488974,0.86077255,6.493459,-0.1408986,0.48108137,6.218591,-0.008619393,0.44712436,6.4594417,-0.16002637,0.07307365,5.8392134,0.010603717,0.29318726
6.3455443,-0.06776027,0.8442079,6.345358,-0.152633,0.8426665,6.345731,0.0171125,0.84574944,6.5076027,-0.1467933,0.4536376,6.2734575,-0.018767688,0.4319982,6.524231,-0.15586488,0.044205748,5.8813934,0.0038865083,0.31466874
6.3908834,-0.074811965,0.8413727,6.387719,-0.15949497,0.8463303,6.3940473,0.009871045,0.8364152,6.5439644,-0.14938852,0.45493996,6.3288293,-0.027024455,0.42158228,6.532009,-0.15370555,0.045267172,5.9298143,-0.00039791668,0.3317411
6.4316783,-0.07813668,0.8457283,6.4267306,-0.16240132,0.8547164,6.436627,0.006127944,0.83674014,6.5657454,-0.1537357,0.45684636,6.3984323,-0.031193186,0.41859025,6.5335455,-0.15186346,0.048247606,5.9945154,-0.008647019,0.3527404
6.4698596,-0.08000929,0.8474946,6.46363,-0.16395935,0.8584206,6.476089,0.003940761,0.83656865,6.589384,-0.15705432,0.4561283,6.467255,-0.036210667,0.41703227,6.5349927,-0.1524999,0.049908925,6.060519,-0.013414077,0.3718694
6.5092573,-0.082233936,0.8464806,6.5010147,-0.16579485,0.8589479,6.5175,0.001326954,0.83401346,6.6113586,-0.16148843,0.4521228,6.5356245,-0.03845385,0.41474038,6.535569,-0.15244925,0.049422473,6.127131,-0.018096074,0.38806006
6.547187,-0.08499015,0.84445393,6.5371284,-0.16808143,0.8586128,6.557245,-0.0018988922,0.83029515,6.631911,-0.16442993,0.4478771,6.605241,-0.038972013,0.41313463,6.5350485,-0.15455802,0.049739704,6.195874,-0.022188758,0.4016937
6.5839567,-0.08865751,0.8423549,6.57282,-0.17126632,0.8584039,6.5950933,-0.0060487064,0.82630587,6.6485114,-0.16604093,0.443742,6.677799,-0.035507716,0.41400385,6.535044,-0.15360214,0.050087683,6.2680373,-0.026606103,0.41093564
6.6199627,-0.09334021,0.83954823,6.608966,-0.17532256,0.8586209,6.6309595,-0.0113578215,0.82047576,6.6607695,-0.16758084,0.4403419,6.752743,-0.031232893,0.41739428,6.535259,-0.15336321,0.05042114,6.342877,-0.02969734,0.41645187
6.656817,-0.09629831,0.8366359,6.645389,-0.17792737,0.8569306,6.668246,-0.0146691725,0.8163413,6.6694856,-0.1696155,0.4361561,6.8300447,-0.02392294,0.42719296,6.5343294,-0.15383409,0.04953345,6.420366,-0.032166686,0.417773
6.694731,-0.0983634,0.8347939,6.6834908,-0.18006928,0.85488373,6.7059712,-0.016657466,0.8147042,6.677826,-0.16972098,0.43350303,6.9092355,-0.014030243,0.44541082,6.5347347,-0.1531446,0.049779914,6.5008736,-0.032157175,0.4153261
6.7341433,-0.101016745,0.8309683,6.723849,-0.1828391,0.85109115,6.7444377,-0.019194365,0.8108455,6.682452,-0.17009206,0.4317765,6.989217,-0.00043364894,0.46816188,6.534543,-0.15316279,0.04990012,6.5847178,-0.03176083,0.40991905
6.7748404,-0.10366111,0.8247429,6.766077,-0.18568794,0.844758,6.783604,-0.021634309,0.8047279,6.685106,-0.17018725,0.4313522,7.0668516,0.014921565,0.49467084,6.534327,-0.15359598,0.050584882,6.6703553,-0.030182611,0.40113035
6.81651,-0.10575928,0.81825286,6.8096223,-0.18798101,0.8382014,6.8233976,-0.023537537,0.7983044,6.6915708,-0.17084341,0.43388587,7.13752,0.027962707,0.5219423,6.535598,-0.15405956,0.055225067,6.753773,-0.025085423,0.38808534
6.859715,-0.107079424,0.81535834,6.854617,-0.18945955,0.8351908,6.8648133,-0.024699312,0.7955259,6.706785,-0.17180716,0.4408115,7.198435,0.036973834,0.5453377,6.5397673,-0.1548018,0.06690079,6.8317647,-0.015970932,0.36999965
6.9043355,-0.10756668,0.8167991,6.9015646,-0.19014624,0.8362603,6.9071064,-0.024987116,0.79733795,6.728797,-0.17276701,0.45213738,7.250795,0.042926162,0.56288743,6.5480566,-0.15617321,0.08464469,6.90532,-0.004632207,0.34752983
6.949719,-0.10690136,0.82263726,6.949534,-0.18969595,0.84136736,6.9499044,-0.024106726,0.8039073,6.757684,-0.17272764,0.46639174,7.295569,0.044984408,0.57272875,6.5651274,-0.15649398,0.10493408,6.9745355,0.006674215,0.32080966
6.994901,-0.10403012,0.83455247,6.9976034,-0.18698184,0.8523711,6.9921985,-0.021078372,0.81673396,6.803313,-0.17104511,0.47860903,7.3296275,0.038663276,0.57122743,6.5922537,-0.15728864,0.12752777,7.0354548,0.015940811,0.28672913
7.0414066,-0.100839086,0.84635264,7.0462623,-0.18389124,0.86322176,7.036552,-0.017786926,0.82948357,6.854613,-0.16807269,0.48809335,7.3586245,0.031025663,0.5619252,6.625236,-0.15913206,0.14853528,7.094283,0.021956412,0.24882011
7.086957,-0.09852509,0.8562659,7.0920186,-0.18174258,0.87223536,7.0818954,-0.015307566,0.8402966,6.9113865,-0.16290146,0.49181753,7.382633,0.025003975,0.5476658,6.65737,-0.15901025,0.17017522,7.154366,0.025176857,0.2072435
7.133542,-0.09630205,0.86282104,7.138348,-0.17971261,0.8778336,7.1287355,-0.012891491,0.8478085,6.9696217,-0.15654726,0.49222285,7.4027224,0.018286563,0.52896667,6.690172,-0.15872848,0.19239536,7.21624,0.027769936,0.16409992
7.1803417,-0.09460033,0.8657645,7.1845307,-0.17816865,0.8800679,7.176152,-0.011032026,0.8514611,7.0306616,-0.15039535,0.48859143,7.4168925,0.012400148,0.5062134,6.724885,-0.15567167,0.21570615,7.279332,0.028174201,0.12043945
7.2278466,-0.093693055,0.8641877,7.2319975,-0.1774221,0.8775299,7.223696,-0.009964009,0.85084563,7.0941186,-0.14334641,0.48063052,7.4235063,0.00959396,0.48017815,6.7623744,-0.14963996,0.24000743,7.3444448,0.023018248,0.07822989
7.277764,-0.09186112,0.8564253,7.2823987,-0.1758188,0.86806273,7.2731295,-0.007903475,0.84478784,7.1530933,-0.13618162,0.4688008,7.427382,0.007890916,0.45279592,6.7993073,-0.14391196,0.26199365,7.4119678,0.014693342,0.043272518
7.3261952,-0.088149875,0.85079443,7.332486,-0.17249748,0.8579849,7.319904,-0.0038022809,0.843604,7.2033014,-0.1297184,0.45900857,7.4609203,0.009785441,0.44657668,6.8342667,-0.14210325,0.28109494,7.4228854,0.011101543,0.03847742
7.366245,-0.0846884,0.853687,7.37386,-0.16922304,0.85499096,7.358629,-0.0001537581,0.85238314,7.265066,-0.12279603,0.45038074,7.496436,0.014942076,0.45428476,6.8833694,-0.14232594,0.30232814,7.4264164,0.012016041,0.050450593
7.4065976,-0.08380953,0.85195017,7.4148703,-0.16829152,0.8515477,7.3983254,0.0006724037,0.8523526,7.3333607,-0.11780034,0.44105077,7.5175085,0.01779426,0.44836864,6.940907,-0.14188503,0.32532027,7.4244943,0.01209447,0.049233194
7.4452057,-0.08020457,0.84972525,7.454489,-0.1644782,0.84553427,7.435922,0.004069081,0.85391635,7.4066815,-0.11670392,0.42944175,7.533247,0.019664884,0.44405597,7.0055265,-0.13889493,0.3483526,7.423715,0.012665774,0.049154576
7.482297,-0.079471685,0.84840345,7.492615,-0.16350856,0.8423096,7.4719787,0.0045651468,0.8544974,7.4841576,-0.11322362,0.42385903,7.547536,0.020273317,0.44007584,7.078601,-0.1357219,0.3689871,7.4239693,0.012694318,0.04934962
7.5180316,-0.0767319,0.8460475,7.5290813,-0.16037795,0.83671904,7.5069814,0.0069142333,0.85537606,7.5659046,-0.11646058,0.41908732,7.5578165,0.021396846,0.4371572,7.1574607,-0.12898871,0.38731104,7.423939,0.012846811,0.049862605
7.553392,-0.076375,0.8434058,7.5640826,-0.15985876,0.8323615,7.5427017,0.0071087535,0.85445,7.650336,-0.1170671,0.4219589,7.566277,0.020032262,0.43376237,7.2409873,-0.123051,0.40217477,7.4237976,0.012752977,0.04952319
7.587836,-0.07512246,0.8401044,7.597489,-0.15837838,0.82664806,7.578183,0.008133398,0.8535608,7.7385807,-0.12253741,0.43103516,7.571364,0.01863011,0.43220073,7.32913,-0.11610783,0.41364065,7.4237704,0.012836598,0.04987105
7.623477,-0.07405765,0.83515567,7.631231,-0.15720043,0.81989306,7.615723,0.009085093,0.8504183,7.8275867,-0.13025598,0.44784552,7.5747232,0.016016165,0.4309283,7.4190187,-0.1116845,0.42099503,7.4235387,0.012603758,0.049975663
7.660485,-0.07237221,0.8281754,7.6667304,-0.15534326,0.8113647,7.6542397,0.010598833,0.8449862,7.915843,-0.14216158,0.47155586,7.5765386,0.014447804,0.4306811,7.5097895,-0.1129712,0.4240007,7.4237156,0.012522304,0.05037232
7.699755,-0.071135856,0.81929636,7.7053885,-0.15397038,0.80161864,7.694122,0.011698643,0.8369741,7.999861,-0.15533206,0.4999808,7.578507,0.01334241,0.43159586,7.598948,-0.118840866,0.42296785,7.424163,0.012268105,0.051898398
7.742008,-0.07179659,0.81153893,7.747763,-0.15471569,0.7943022,7.7362533,0.0111224875,0.8287756,8.075493,-0.16586599,0.52940536,7.5849333,0.0119932275,0.43532622,7.682851,-0.1286775,0.41785812,7.4255843,0.011850487,0.05770046
7.786148,-0.07272124,0.8070501,7.792715,-0.15573442,0.7905735,7.7795806,0.010291976,0.82352674,8.143541,-0.17680353,0.5578114,7.5990953,0.010355036,0.44257268,7.762991,-0.14097722,0.40985397,7.42827,0.010916651,0.06999836
7.832533,-0.07475565,0.8083447,7.840023,-0.15792984,0.7931216,7.8250427,0.008418579,0.82356787,8.203114,-0.18482542,0.5806534,7.627154,0.0094737485,0.4513585,7.8379846,-0.15631306,0.396639,7.435937,0.0106718615,0.08882825
7.8805323,-0.07844064,0.81430966,7.887871,-0.16193701,0.80088216,7.8731933,0.005055731,0.8277371,8.25512,-0.18672736,0.59541994,7.66119,0.008876877,0.4634009,7.9076476,-0.17738779,0.37823576,7.4542236,0.012476169,0.1096424
7.93016,-0.08699863,0.8273294,7.937423,-0.17114684,0.8188367,7.922897,-0.002850423,0.8358221,8.29596,-0.18446292,0.5975345,7.7096314,0.0065667685,0.47232506,7.967127,-0.19100241,0.3529545,7.4833035,0.013922225,0.13068932
7.9783998,-0.09144582,0.8403279,7.983903,-0.17589083,0.8336524,7.9728975,-0.007000806,0.84700346,8.3299885,-0.18668936,0.5932173,7.767552,0.0028673375,0.47898597,8.02234,-0.19551118,0.32253572,7.5207357,0.00996656,0.1518397
8.025207,-0.09451864,0.8499937,8.028879,-0.17912962,0.8442239,8.021534,-0.009907655,0.85576355,8.361967,-0.1898234,0.5860796,7.827842,-0.0022862812,0.4814291,8.080404,-0.19735913,0.28832355,7.5565443,0.0047939434,0.17427954
8.0725975,-0.09787933,0.8563744,8.073759,-0.18261439,0.8514324,8.071437,-0.013144281,0.86131644,8.391284,-0.18811752,0.5742163,7.888991,-0.0081582535,0.48133016,8.137858,-0.20409495,0.25248072,7.594461,5.1617622e-05,0.19641289
8.119498,-0.10114583,0.8606528,8.1192875,-0.18594357,0.8567673,8.119709,-0.016348064,0.8645383,8.415908,-0.18659092,0.55723995,7.9544625,-0.01600321,0.47673103,8.194889,-0.20828854,0.2127504,7.6350107,-0.0052873893,0.22015953
8.166264,-0.10337452,0.8614,8.164617,-0.18818267,0.85813504,8.167912,-0.01856638,0.86466503,8.436667,-0.18523541,0.53613997,8.02124,-0.02616472,0.46953124,8.252388,-0.21067196,0.1709178,7.679041,-0.011050068,0.24444349
8.212988,-0.10565961,0.8591206,8.210719,-0.19048654,0.85687435,8.215257,-0.020832729,0.86136687,8.450847,-0.18424708,0.51046324,8.091206,-0.03724171,0.45882118,8.309799,-0.2102353,0.1265057,7.7282567,-0.018530691,0.2693181
8.260155,-0.10820305,0.8537053,8.258094,-0.19306499,0.85377216,8.262217,-0.023341157,0.85363847,8.45307,-0.18495764,0.48011553,8.167296,-0.050008915,0.44378486,8.36746,-0.20329684,0.079705834,7.7855425,-0.029946797,0.29595163
8.309109,-0.11216791,0.84109056,8.306664,-0.19695368,0.8444376,8.311552,-0.027382141,0.83774346,8.458676,-0.18743882,0.45136908,8.234381,-0.06193702,0.4247646,8.427623,-0.194924,0.04274589,7.8392944,-0.03914931,0.31808075
8.353862,-0.11796865,0.8351659,8.349155,-0.20226477,0.8439867,8.358568,-0.03367251,0.82634515,8.493074,-0.18886618,0.44799602,8.297339,-0.06970058,0.41082862,8.432798,-0.19408242,0.04261597,7.8952584,-0.04492159,0.33526185
8.395163,-0.12269835,0.8365743,8.388598,-0.2061724,0.8505308,8.401728,-0.039224304,0.8226178,8.516796,-0.19282681,0.44917297,8.371631,-0.072181165,0.40344134,8.430231,-0.19217351,0.048549317,7.9652953,-0.051344972,0.35393542
8.434042,-0.12279773,0.83803594,8.425825,-0.2059418,0.85304725,8.44226,-0.039653663,0.8230246,8.535218,-0.19783288,0.44602346,8.449358,-0.076069355,0.4031145,8.430376,-0.19398336,0.04980801,8.041315,-0.054495163,0.37104055
8.472591,-0.12540609,0.837987,8.462758,-0.20797087,0.8550799,8.482425,-0.042841308,0.82089424,8.548215,-0.20117696,0.4423427,8.529211,-0.074480414,0.40314916,8.429564,-0.19481595,0.05007375,8.120027,-0.05841956,0.38572985
8.510314,-0.1284833,0.837011,8.499738,-0.2103876,0.85664856,8.520889,-0.04657898,0.81737334,8.55786,-0.20319346,0.43919086,8.611174,-0.07229297,0.40641287,8.429674,-0.19397782,0.04999064,8.201545,-0.06223538,0.39659166
8.548119,-0.13044898,0.83603084,8.537154,-0.2120703,0.8566109,8.559084,-0.048827678,0.81545067,8.565349,-0.2056425,0.43605796,8.695651,-0.06495383,0.4169658,8.4292145,-0.19439712,0.04961989,8.2860155,-0.065901734,0.40312934
8.586419,-0.13236281,0.83474886,8.5757675,-0.21403277,0.8553003,8.597071,-0.050692867,0.8141973,8.572107,-0.20640269,0.4338393,8.781584,-0.053336143,0.4351868,8.429287,-0.19405578,0.04985585,8.37302,-0.067531385,0.40574
8.626077,-0.13497078,0.831298,8.616145,-0.21670951,0.85193634,8.636008,-0.05323207,0.81065965,8.576353,-0.20715643,0.43238157,8.867605,-0.038133897,0.45875645,8.429327,-0.19421712,0.05000854,8.462335,-0.06734953,0.4049429
