right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee,left_knee,right_ankle_x,right_ankle_y,right_ankle_z,left_ankle_x,left_ankle_y,left_ankle_z
0.009358534,-0.51469785,0.10921822,-0.09052246,0.13789542,-0.07791334,0.42832264,0.99958676,0.0466251,-0.11573596,-0.2259497,-0.034856845,0.796929,-0.0040079104
0.103242025,-0.49049374,0.13022633,-0.019708622,0.11568226,-0.033049755,0.4827495,1.1072416,0.036935676,-0.11272843,-0.23987086,-0.028509779,0.9461959,-0.008902492
0.16480775,-0.42429775,0.11057231,0.03144533,0.058523595,0.003945481,0.4873798,1.2547587,0.0067123803,-0.155507,-0.20490372,-0.02924173,0.96065205,-0.0154815065
0.1807111,-0.36128595,0.08549986,0.04065463,-0.008570004,0.020630319,0.4950759,1.3949683,-0.007333544,-0.20602438,-0.14638312,-0.030553423,0.89910376,-0.00090351515
0.19998333,-0.28850898,0.07064874,0.07176091,-0.07383912,0.05649998,0.48701712,1.5277017,-0.0015216529,-0.25144723,-0.10411417,-0.03567635,0.82768357,0.01339319
0.2224806,-0.22861306,0.081477985,0.11226981,-0.1556417,0.08123153,0.47916993,1.6556613,0.0021865573,-0.29300302,-0.09597976,-0.025282847,0.756998,-0.0062309476
0.24970582,-0.16301526,0.087541535,0.16778828,-0.2544304,0.101027906,0.44931188,1.7757511,0.002950392,-0.32377854,-0.09018236,-0.013400068,0.72508365,-0.035546776
0.26416847,-0.0921668,0.08668461,0.21395925,-0.36874607,0.10882494,0.40189818,1.8818315,-0.0032245673,-0.34653947,-0.079513125,-0.0022198996,0.70253235,-0.07214713
0.2615929,-0.010575419,0.09047685,0.24721475,-0.4847723,0.11776218,0.34582227,1.9649787,-0.005612284,-0.36506933,-0.07520025,0.0045370404,0.66641206,-0.09276322
0.25995937,0.08333003,0.09400053,0.28452426,-0.60842365,0.1215101,0.27038005,2.033645,-0.0058765863,-0.3739975,-0.07694326,0.007206088,0.610873,-0.11096023
0.26036188,0.17797287,0.107187144,0.3181627,-0.74121433,0.119338095,0.18427928,2.084809,0.0039363224,-0.3791489,-0.09209009,0.005079139,0.54507095,-0.11670885
0.26195765,0.25835666,0.114148654,0.3423955,-0.87076116,0.10690081,0.11155824,2.1060097,0.004287108,-0.35683215,-0.10666533,-0.0007294826,0.48657778,-0.11408046
0.26156873,0.31878424,0.10671561,0.36002812,-0.97021073,0.08610227,0.07220271,2.0859008,0.007077533,-0.2963484,-0.10871038,-0.0050383448,0.45085308,-0.09524982
0.26025033,0.35177875,0.088022195,0.36916414,-1.0412605,0.056489985,0.073513694,2.0270257,0.015309041,-0.19143076,-0.11722628,-0.0038110623,0.42804036,-0.053259768
0.25875106,0.36366147,0.062490918,0.35920545,-1.084612,0.018450228,0.07774627,1.9345083,0.038902648,-0.032474816,-0.12813483,-0.00017808123,0.38142574,-0.02025189
0.23668633,0.3133161,0.054970857,0.30554554,-1.0678055,-0.022428328,0.1638177,1.7844418,0.06595963,0.16219543,-0.15238003,0.00017929201,0.28587335,-0.030913064
0.23413594,0.25795752,0.08628912,0.25919166,-1.0046047,-0.05265561,0.27840683,1.6090671,0.07607781,0.44386736,-0.1471755,-0.010061439,0.1775955,-0.05971467
0.26391706,0.20482007,0.110648595,0.2483684,-0.9369982,-0.055138435,0.41123545,1.4276832,0.051077414,0.5227989,-0.12314082,-0.009010751,0.11277594,-0.088422514
0.26522362,0.18210462,0.1248746,0.22055393,-0.845739,-0.068825126,0.5241411,1.2357106,0.044099867,0.5674685,-0.1125451,-0.007838418,0.088554874,-0.06550558
0.26244605,0.15695311,0.1149437,0.20825197,-0.74894595,-0.078549296,0.6415364,1.031177,0.049759496,0.60378885,-0.10307091,-0.021874273,0.048908684,-0.019544786
0.25962052,0.12504582,0.09203022,0.18955852,-0.63694954,-0.07173566,0.7776154,0.792623,0.05344467,0.64108235,-0.09728707,-0.03385176,-0.0043348894,0.02374459
0.23880124,0.0966218,0.071983844,0.1517277,-0.51012903,-0.03721857,0.9172771,0.5213916,0.06153974,0.67054814,-0.08995809,-0.036083434,-0.07749495,0.05005839
0.19939996,0.08899251,0.05062781,0.09920931,-0.42766982,-0.026876869,1.0278363,0.4095985,0.06916057,0.68390375,-0.076037556,-0.0004709773,-0.027113717,0.029104616
0.12940152,0.041980132,0.014866338,0.019734375,-0.43535638,-0.019697875,1.146016,0.5163198,0.0751803,0.6760776,-0.10166378,-0.008022049,-0.15734167,-0.009069307
0.120295286,-0.013622823,-0.004705694,0.007934451,-0.38995507,-0.0058145225,1.2754343,0.53882855,0.07070574,0.67139447,-0.11654172,0.0054335995,-0.21917738,-0.075239934
0.058567785,-0.08066644,-0.0540748,-0.04196344,-0.33947337,-0.018625934,1.4155308,0.5428674,0.08226564,0.64290136,-0.15350072,0.005718486,-0.2710925,-0.09620805
0.032320946,-0.15911664,-0.076356746,-0.06277203,-0.2810078,-0.021668311,1.5482694,0.53717107,0.07413918,0.65088296,-0.16830923,-0.00046514996,-0.31606227,-0.106114134
-0.029028004,-0.25422868,-0.112424694,-0.100761674,-0.21559845,-0.026473718,1.6833522,0.5126106,0.07303068,0.6539554,-0.18015729,0.0014835868,-0.3482986,-0.113478385
-0.060919866,-0.3678748,-0.1183131,-0.1216601,-0.14951174,-0.03443424,1.8053708,0.4764183,0.06736632,0.6750126,-0.18384592,-0.003861076,-0.37636063,-0.10290588
-0.10306906,-0.49988508,-0.12161911,-0.14625308,-0.08497254,-0.031398993,1.9151331,0.43201354,0.066804096,0.69313353,-0.16472304,-0.0031064453,-0.4002171,-0.09824237
-0.13445647,-0.63937676,-0.11214893,-0.16483225,-0.015554411,-0.043342277,2.0052514,0.37683377,0.068526715,0.7069403,-0.14885189,-0.0040781493,-0.4211056,-0.07700971
-0.16522378,-0.78445965,-0.10743628,-0.17712806,0.059980333,-0.053118177,2.0732002,0.30640218,0.067686595,0.712303,-0.12563857,-0.0038057696,-0.432698,-0.061841205
-0.18804905,-0.9221984,-0.10111136,-0.18291426,0.14173311,-0.06979229,2.1147873,0.2312749,0.06476623,0.70634913,-0.10290909,0.010603703,-0.4333927,-0.03463898
-0.20162593,-1.0331411,-0.09754852,-0.16890612,0.21966144,-0.06318944,2.121314,0.17355314,0.057161838,0.67157674,-0.08917827,0.0221581,-0.4073918,-0.028624792
-0.21716958,-1.1076958,-0.087296985,-0.1426283,0.29160744,-0.044810835,2.0936332,0.13127714,0.05180487,0.58729976,-0.1049647,0.03307274,-0.33835068,-0.05144493
-0.23412989,-1.1398928,-0.061435383,-0.12248523,0.34608465,-0.03139998,2.0282173,0.11564375,0.04291965,0.51402456,-0.1478253,0.023734795,-0.20504121,-0.054965075
-0.20883045,-1.1332593,-0.017260524,-0.09005614,0.38238817,-0.04658244,1.9241645,0.112901226,0.035478603,0.45464435,-0.17158014,0.00071979995,-0.023062631,-0.028832367
-0.15156344,-1.0831931,-0.001197412,-0.050974924,0.3727601,-0.059630238,1.7748269,0.17597374,0.029327195,0.38332117,-0.12617907,-0.02304526,0.2193369,0.01691316
-0.12779061,-1.033019,0.023549674,-0.062464572,0.3185376,-0.06809208,1.6056278,0.29926935,0.02798922,0.34322995,-0.10135284,-0.042420793,0.3792442,0.061915025
-0.1095072,-0.96637267,0.0631662,-0.07676276,0.26610222,-0.07277365,1.4242376,0.43813998,0.025830364,0.31074235,-0.073759235,-0.050654422,0.44543684,0.095798865
-0.09554649,-0.8838148,0.10362405,-0.09000103,0.21534836,-0.08116253,1.2286713,0.5842541,0.020263767,0.25940922,-0.06414037,-0.0564466,0.48436332,0.10933974
-0.088827275,-0.7942238,0.12944788,-0.10778677,0.16612406,-0.095921755,1.0204862,0.7283549,0.023560643,0.18371376,-0.08934027,-0.055149607,0.5166571,0.10137731
-0.081493266,-0.68710434,0.1290919,-0.12285326,0.11652026,-0.10725808,0.78286153,0.87876123,0.03236474,0.09502715,-0.159177,-0.046915203,0.5709369,0.06389281
-0.057224907,-0.5694084,0.107937805,-0.12426691,0.07705248,-0.10753187,0.51911557,1.0218785,0.047257956,0.0024938232,-0.23104241,-0.037731547,0.6341133,0.010402119
-0.020235347,-0.5162889,0.10471362,-0.10712071,0.06311306,-0.09156737,0.3752781,1.1130635,0.025347779,-0.0092887785,-0.23458485,-0.035049777,0.7350662,-0.0062601753
0.090084784,-0.4808796,0.10854957,-0.013802974,0.05472969,-0.037166845,0.4405236,1.2150028,0.043177173,-0.055769105,-0.23330581,-0.017236212,0.8202997,-0.025388466
0.11148815,-0.40262336,0.093814544,-0.009680799,0.0094335135,-0.010360636,0.43186995,1.3361832,0.012568301,-0.10274207,-0.14177842,-0.033289082,0.8527711,0.003037221
0.14436689,-0.3405872,0.06374076,0.020247936,-0.0427205,0.020968106,0.4422507,1.4563879,0.0025304377,-0.15748098,-0.09460198,-0.045114126,0.79219145,0.02749467
0.15929589,-0.29530618,0.06605711,0.038215935,-0.09606419,0.046476565,0.46903062,1.5632887,0.0102473,-0.2113621,-0.07383793,-0.04514166,0.7316136,0.024386901
0.18501727,-0.2448929,0.087383695,0.07722551,-0.16439891,0.08271693,0.47097692,1.6678128,0.019414494,-0.25933638,-0.07335685,-0.037833743,0.7015325,0.00776256
0.21901834,-0.19590858,0.09625647,0.12805156,-0.2538317,0.09599733,0.45671067,1.7694129,0.011123973,-0.2962953,-0.075414844,-0.0300671,0.6881854,-0.016690696
0.25572857,-0.13213314,0.09574572,0.19157422,-0.35105234,0.10241979,0.4183462,1.8637606,0.0028186373,-0.32345933,-0.06766803,-0.017419972,0.6817822,-0.051457457
0.26435876,-0.057048306,0.09625657,0.230283,-0.45134345,0.11015892,0.36697823,1.9358168,0.003278075,-0.34714743,-0.056129094,-0.004784979,0.679141,-0.086764075
0.26034307,0.035170473,0.10079145,0.25700933,-0.5555482,0.112228476,0.29568326,1.9900833,-0.004129998,-0.3587062,-0.060231067,0.0005920883,0.6420636,-0.10242247
0.25875452,0.13311528,0.10778985,0.28790763,-0.6712797,0.11165264,0.20688841,2.0350573,-0.0048707877,-0.36058223,-0.07139552,0.00095926796,0.5769807,-0.12012944
0.26090705,0.22353142,0.12160277,0.31568295,-0.7930283,0.10429597,0.12027405,2.0627687,0.004214853,-0.35576177,-0.0867707,-0.0024230527,0.5057651,-0.12382809
0.26225466,0.29240528,0.12683696,0.3345607,-0.90118647,0.08724774,0.05697591,2.0560167,0.006604065,-0.31836927,-0.10041374,-0.0075809844,0.44864458,-0.1182632
0.26234642,0.3404937,0.12481147,0.34325454,-0.9828652,0.06578128,0.021566622,2.0093372,0.006906562,-0.2429793,-0.1067106,-0.010473212,0.4145741,-0.09429412
0.26192197,0.37127405,0.1202905,0.33903366,-1.0409689,0.043644283,-0.0065366672,1.9283395,0.018847581,-0.124006554,-0.13222876,-0.009132006,0.3796544,-0.057738617
0.2613174,0.37739697,0.11529316,0.32040516,-1.0633833,0.010785292,-0.0035470275,1.8127282,0.026547445,0.04494194,-0.16759254,-0.005965938,0.3264257,-0.041714888
0.26346636,0.34470487,0.11541299,0.2885402,-1.03574,-0.037287716,0.061711114,1.6523988,0.052314032,0.2710069,-0.18602435,-0.0051720017,0.2325148,-0.06214712
0.2681605,0.32182437,0.14396866,0.2634282,-0.965953,-0.06108082,0.1383869,1.4720143,0.06226151,0.5164662,-0.16721557,-0.008220748,0.13270864,-0.07799354
0.266724,0.2829213,0.15643024,0.243438,-0.8814684,-0.06769613,0.25866792,1.2660786,0.053661548,0.6030292,-0.13579115,-0.0058299005,0.0761294,-0.08025708
0.26463422,0.25646943,0.1588272,0.2255911,-0.7747961,-0.073453374,0.38572398,1.041048,0.055237334,0.6454017,-0.11299831,-0.017739087,0.04891065,-0.033608094
0.26171708,0.22807965,0.1387936,0.20973866,-0.65838987,-0.07375777,0.52290815,0.7910105,0.05551083,0.67614377,-0.09911479,-0.03137525,0.000599729,0.017864756
0.26102436,0.20221631,0.11376227,0.18656562,-0.5330506,-0.044234365,0.6621441,0.51098645,0.061951917,0.7079542,-0.08744959,-0.040141217,-0.06977803,0.055102114
0.24248394,0.20520774,0.091750704,0.14209244,-0.44783598,-0.023864953,0.7614442,0.38657534,0.071804106,0.72343475,-0.071790256,-0.0044971136,-0.012645662,0.0443146
0.17252047,0.1557227,0.042579733,0.058392372,-0.4507238,-0.019586045,0.89702696,0.47643352,0.075795114,0.7001385,-0.104234934,-0.020745201,-0.12691474,0.014766199
0.17871717,0.10442733,0.029732548,0.04427314,-0.4046647,0.0030193648,1.0429112,0.5072519,0.076140545,0.70931095,-0.11350886,-0.0079920655,-0.19236648,-0.053525127
0.10493682,0.034411963,-0.021609839,-0.020674016,-0.3439064,-0.01395243,1.2174413,0.49968076,0.08478108,0.6638544,-0.14540413,0.0030594561,-0.23999393,-0.08157707
0.091156416,-0.035502445,-0.04095525,-0.03726118,-0.27786472,-0.0062151863,1.3733948,0.49383685,0.07583421,0.68359727,-0.1539989,-0.010415796,-0.2811731,-0.0973239
0.022952633,-0.12711067,-0.092186645,-0.08295043,-0.21803935,-0.013533324,1.5366418,0.47582382,0.08102244,0.6704075,-0.17505087,-0.0037055402,-0.3173529,-0.10305409
-0.0011212635,-0.22946507,-0.10285984,-0.09977021,-0.1526668,-0.014720861,1.6838106,0.4466088,0.07545704,0.6898448,-0.18612693,-0.013373945,-0.34665102,-0.10109748
-0.050476875,-0.35838416,-0.11515038,-0.13080338,-0.08833928,-0.014605734,1.8269236,0.40015966,0.072188966,0.68854827,-0.17336638,-0.014254515,-0.36629748,-0.09932459
-0.084804796,-0.49274293,-0.10995006,-0.15427682,-0.017608406,-0.024126554,1.9486153,0.34403285,0.07055531,0.7025598,-0.16275433,-0.012642471,-0.38167056,-0.079546146
-0.12430459,-0.6371301,-0.09881428,-0.17418036,0.054375004,-0.031858426,2.049434,0.2785033,0.071372315,0.717505,-0.14334837,-0.013378778,-0.39371789,-0.06813245
-0.15898064,-0.7837759,-0.08721156,-0.18810865,0.14183193,-0.049143527,2.128646,0.18719667,0.071213074,0.71890944,-0.11926101,-0.008837959,-0.3959363,-0.043193992
-0.1836682,-0.9220929,-0.08151751,-0.18754068,0.23098552,-0.057005975,2.178813,0.09532306,0.06778355,0.7120106,-0.100198686,0.0033357714,-0.38151816,-0.022085087
-0.20130783,-1.0364933,-0.07307355,-0.17294642,0.31916636,-0.048395578,2.1966815,0.011715366,0.059754327,0.6620773,-0.09138757,0.021643007,-0.34159705,-0.026550049
-0.22568962,-1.1160566,-0.07165242,-0.14997517,0.38255864,-0.035759397,2.1816864,-0.011394171,0.05220084,0.5766736,-0.11764446,0.02183607,-0.26882994,-0.044613257
-0.24355291,-1.1454533,-0.051661287,-0.12052259,0.42594758,-0.005914707,2.126387,0.0057291044,0.048805483,0.4970285,-0.17525022,0.013241946,-0.1521296,-0.051613767
-0.22432266,-1.1466714,-0.008745417,-0.08021726,0.4590769,-0.015453576,2.0386846,0.009024199,0.040766664,0.4406361,-0.20905949,-0.0010492835,0.022360913,-0.03198295
-0.15391046,-1.093196,-0.012815002,-0.019919805,0.43832442,-0.030857498,1.8990961,0.08494671,0.036621336,0.364837,-0.17523757,-0.019027416,0.2450938,0.006567639
-0.1330871,-1.0544624,0.00079486455,-0.03921369,0.39394927,-0.053547785,1.756363,0.18259597,0.03447401,0.30632445,-0.14537223,-0.039557636,0.44637316,0.05761798
-0.11009369,-1.0081146,0.022266036,-0.048581272,0.35179713,-0.059133794,1.6052278,0.28985086,0.032063235,0.287524,-0.108570024,-0.041622695,0.52198285,0.08922924
-0.08546133,-0.9440385,0.06285235,-0.057811074,0.3101921,-0.05937658,1.4418032,0.41084006,0.021504989,0.2419338,-0.07424559,-0.05326039,0.57474244,0.108726785
-0.0679626,-0.8654484,0.09722774,-0.071061336,0.263148,-0.07025851,1.2624632,0.5490311,0.019214096,0.19681033,-0.061716806,-0.056274235,0.5908573,0.11390117
-0.057308186,-0.7801459,0.12244417,-0.08952817,0.21467033,-0.08542586,1.0704588,0.68930966,0.020830713,0.12673628,-0.082832456,-0.055956587,0.6054282,0.10244321
-0.043240827,-0.6735468,0.13034095,-0.09909484,0.16048165,-0.09036564,0.84415877,0.84564275,0.02748483,0.043280687,-0.13789392,-0.04827325,0.6345612,0.0639716
-0.010441335,-0.54579157,0.1166117,-0.09252204,0.10929043,-0.0853897,0.5768568,1.0077784,0.043260206,-0.047508568,-0.20631069,-0.038223024,0.6736899,0.010190999
0.031305294,-0.4813373,0.116377905,-0.07028021,0.07853936,-0.07016613,0.42581266,1.1210446,0.025705295,-0.04909587,-0.21771896,-0.03513874,0.7532675,-0.0062439414
0.1296489,-0.45186463,0.1213993,0.012993654,0.05083939,-0.025154024,0.50183415,1.2358589,0.036385093,-0.14045148,-0.21870498,-0.019924384,0.82890135,-0.025421122
0.14526346,-0.38048524,0.09958291,0.029271442,-0.018451005,0.0072307745,0.4901813,1.3691562,0.0072364993,-0.1868535,-0.13841079,-0.028125374,0.8462073,-0.011593954
0.1721388,-0.32284907,0.081423014,0.060467053,-0.089825734,0.035427876,0.49544442,1.4962292,0.0029608493,-0.2371105,-0.10429071,-0.034642108,0.78677297,-0.00018978676
0.19566028,-0.26025742,0.09112249,0.09684831,-0.16015504,0.06821892,0.49119464,1.6130472,0.009284055,-0.28233513,-0.09272334,-0.027306037,0.73121136,-0.015069895
0.226229,-0.19872075,0.101526044,0.14579387,-0.25040781,0.087766685,0.47037798,1.7242988,0.0071266,-0.31729516,-0.09089218,-0.020797119,0.70366436,-0.038485795
0.2615842,-0.12642734,0.103799544,0.20651,-0.35323355,0.09819923,0.42479184,1.828164,0.00010755009,-0.34047702,-0.08231527,-0.010523002,0.6853903,-0.071952865
0.26343048,-0.045860954,0.10819969,0.23847517,-0.4636413,0.11146,0.36802205,1.9071553,0.0018651903,-0.36219108,-0.071926296,-0.0060314406,0.66801447,-0.09283395
0.2595138,0.045333505,0.10667081,0.2695442,-0.58087295,0.114222184,0.29544613,1.9698825,-0.004729144,-0.37084252,-0.07013216,-0.0002569707,0.615708,-0.113380864
0.25910494,0.14381091,0.11727338,0.30303264,-0.7031119,0.112991296,0.20769396,2.018394,0.0025001103,-0.37600553,-0.0832614,0.0018313957,0.54699403,-0.12369786
0.26094714,0.22635634,0.1259816,0.3277966,-0.82859707,0.104118556,0.13201609,2.0414984,0.0035540734,-0.35980734,-0.0953766,-0.0020891074,0.48214433,-0.12021684
0.26180425,0.29018474,0.12218339,0.34545708,-0.92674655,0.08625998,0.0884015,2.0241172,0.0064064227,-0.3114704,-0.09716058,-0.0069502704,0.4392072,-0.10821149
0.26137832,0.3265608,0.11016715,0.3530693,-0.99689376,0.061571576,0.08449379,1.9653074,0.009078055,-0.21906002,-0.104231186,-0.008317744,0.4137683,-0.07215829
0.2602183,0.34140912,0.090577655,0.3452359,-1.0389463,0.028139368,0.08899803,1.8703302,0.028739726,-0.07558733,-0.12270718,-0.004509423,0.3718258,-0.03359461
0.26078632,0.30936527,0.07995255,0.31303227,-1.0349702,-0.014555705,0.15175165,1.7269092,0.04227313,0.11598028,-0.15847076,-0.005247578,0.28713858,-0.034170344
0.25723022,0.2698641,0.107249394,0.26818314,-0.9840101,-0.051550504,0.23884389,1.5543343,0.06363931,0.40479302,-0.15601204,-0.009700013,0.17687103,-0.05970403
0.26659253,0.2149373,0.12121479,0.24607076,-0.9167647,-0.061165888,0.37171388,1.3607649,0.055504438,0.5341819,-0.13262002,-0.008590406,0.11236753,-0.08812505
0.2661516,0.18050472,0.13734905,0.22156467,-0.8212312,-0.06718329,0.5053803,1.1508187,0.05127146,0.5817794,-0.11315489,-0.0103475815,0.087139845,-0.054095913
0.2625356,0.15007934,0.121905014,0.20356801,-0.7158636,-0.07734301,0.6418134,0.9229931,0.0520283,0.61379397,-0.101747684,-0.0250259,0.049197726,-0.0026813017
0.25857607,0.11700467,0.097532,0.18162258,-0.5975307,-0.061396554,0.788624,0.6628475,0.05679398,0.65167665,-0.09503423,-0.036758322,-0.011336729,0.039027195
0.2358471,0.09709136,0.07789411,0.13987514,-0.47636247,-0.026996236,0.9203028,0.3884604,0.06620609,0.6794034,-0.08196567,-0.03229408,-0.08420541,0.05457526
0.1905297,0.10304449,0.053790152,0.08039026,-0.425113,-0.024375191,1.0163486,0.39487174,0.07385049,0.6871929,-0.06871289,-0.0095188,-0.06628018,0.021545043
0.12404034,0.06555747,0.021934005,-0.0014818778,-0.42182747,-0.015672661,1.1307752,0.48572335,0.08105742,0.6955692,-0.09722471,-0.0070946985,-0.12833162,-0.020575779
0.11852306,0.010820613,0.004675157,-0.0097709205,-0.37607056,-0.0017824777,1.2591733,0.5029104,0.07453929,0.68329155,-0.10795232,-0.00080820796,-0.18603785,-0.049301166
0.05482096,-0.05184854,-0.048608206,-0.05526035,-0.32884237,-0.009724415,1.395316,0.51088077,0.086476885,0.6598172,-0.14618516,0.004470389,-0.23824558,-0.09024663
0.034552712,-0.1278417,-0.059896536,-0.07197632,-0.27610555,-0.0183711,1.5257546,0.50902843,0.07467454,0.6567841,-0.15273584,-0.0048499866,-0.28273648,-0.09169144
-0.038309954,-0.21411955,-0.10109656,-0.113937326,-0.21062088,-0.016948333,1.6595192,0.48644757,0.07560548,0.66339713,-0.16954874,-6.414797e-05,-0.31632823,-0.103671454
-0.060803533,-0.3143265,-0.09991908,-0.12580848,-0.14820711,-0.02175118,1.7779635,0.46102276,0.069168046,0.6816602,-0.16961722,-0.0071460614,-0.34854838,-0.096135326
-0.10786311,-0.4379568,-0.10676745,-0.15223444,-0.08742484,-0.018477703,1.8911836,0.4219229,0.070090264,0.69235545,-0.15583362,-0.006903043,-0.3745278,-0.09239698
-0.1345807,-0.5670181,-0.09738685,-0.16919066,-0.023104059,-0.026202608,1.984809,0.37691072,0.07002697,0.70810246,-0.14544646,-0.009085683,-0.39837414,-0.07364261
-0.16428292,-0.70654815,-0.09500872,-0.18395439,0.041654237,-0.037712995,2.05951,0.32083136,0.07004958,0.7190499,-0.12662108,-0.009489668,-0.4165798,-0.058734298
-0.18577243,-0.84663075,-0.091367915,-0.19361266,0.11814754,-0.056174368,2.11341,0.24715167,0.06721254,0.71760505,-0.10425135,0.0015950128,-0.42808455,-0.032292258
-0.19955081,-0.97355396,-0.08922407,-0.19077191,0.1971576,-0.06853233,2.1395698,0.17227505,0.06243264,0.70563763,-0.08641981,0.012806413,-0.41973242,-0.013286723
-0.21043433,-1.0727385,-0.08344468,-0.17250563,0.27343875,-0.061930615,2.133386,0.10947074,0.05428464,0.6485204,-0.07840497,0.02892494,-0.38008553,-0.026249396
-0.22737436,-1.1348206,-0.07795326,-0.14766675,0.35217512,-0.04862828,2.0963473,0.047910523,0.04751761,0.5669731,-0.10564358,0.029588271,-0.27950397,-0.043684404
-0.23610894,-1.1594133,-0.04791676,-0.12931529,0.41291758,-0.041066002,2.0244603,0.0077265645,0.03968922,0.49232492,-0.14697443,0.015416428,-0.121674344,-0.04253054
-0.19825311,-1.1289879,-0.014224457,-0.09386647,0.447372,-0.060479965,1.9073279,0.0045555257,0.031365626,0.4249879,-0.15929133,-0.0058010565,0.07614562,-0.010016954
-0.15106475,-1.0791323,0.006093328,-0.070511214,0.44104233,-0.0677834,1.759226,0.048843198,0.02682081,0.34711364,-0.10891921,-0.029491598,0.33975634,0.04105963
-0.12918408,-1.024129,0.027610239,-0.079592936,0.40082735,-0.0751493,1.5920728,0.14994553,0.026437633,0.3157767,-0.0896816,-0.042193633,0.45999402,0.07373047
-0.112346284,-0.9525451,0.06761097,-0.09387077,0.3600261,-0.075162016,1.4123368,0.2686638,0.020910917,0.26009142,-0.06837825,-0.052023448,0.5423295,0.105350964
-0.09756098,-0.8694025,0.09609794,-0.1067416,0.31616798,-0.082713686,1.216395,0.3999869,0.019732818,0.2086952,-0.06902946,-0.055758655,0.58107316,0.10993628
-0.089902475,-0.77783203,0.112029724,-0.12345689,0.27656853,-0.09076628,1.0085087,0.52819765,0.02413721,0.11866953,-0.10735725,-0.051649738,0.62816256,0.09260352
-0.071739286,-0.66390413,0.107792154,-0.12755074,0.23152971,-0.09369513,0.7612972,0.6743911,0.035746153,0.013249414,-0.1782459,-0.0397028,0.697883,0.043231163
-0.038629908,-0.5677862,0.09406619,-0.12097689,0.20037156,-0.08959869,0.51779807,0.7867692,0.052392747,-0.09642482,-0.2327652,-0.029764956,0.7836082,-0.006459314
0.0230085,-0.54959625,0.11243422,-0.0789698,0.18093546,-0.055449363,0.54001004,0.8649123,0.028605469,-0.14079684,-0.22360848,-0.025992619,0.92686075,-0.020314315
0.10801825,-0.4903773,0.1184958,0.010326621,0.13947143,-0.0069236243,0.56564957,1.0156181,0.025501199,-0.20881228,-0.2210401,-0.010167408,0.9605184,-0.058902275
0.12597391,-0.42661384,0.11862418,0.0035316015,0.06578726,-0.004044436,0.56147265,1.1776335,0.01601655,-0.25555918,-0.18803753,-0.02159541,0.9606273,-0.054592766
0.16649386,-0.339384,0.10669304,0.051380146,-0.0025662156,0.042411216,0.52675056,1.3390437,0.011576653,-0.2871596,-0.14425227,-0.015793195,0.89392865,-0.030389026
0.19296758,-0.26284656,0.10282918,0.079950504,-0.079708606,0.05672544,0.49776953,1.4883597,0.006253662,-0.31696317,-0.12099943,-0.022566017,0.83679044,-0.032180242
0.22670381,-0.1762986,0.10873866,0.13500518,-0.16382952,0.085653685,0.44819942,1.6300881,0.00022014987,-0.33600777,-0.1079722,-0.0104766125,0.7884297,-0.04621896
0.2598947,-0.09171364,0.10623214,0.19094536,-0.27087775,0.08947876,0.38390982,1.7648776,-0.0031467208,-0.34784812,-0.099022776,-0.0056162695,0.75370884,-0.072953194
0.2634227,0.008285995,0.09837536,0.22981459,-0.38197047,0.10281637,0.30387902,1.875252,0.005704788,-0.35935238,-0.08053453,0.002438585,0.72091204,-0.10019143
0.25931624,0.10968091,0.09909077,0.26369587,-0.5100245,0.10895278,0.20704037,1.9690951,-0.0017354939,-0.35256508,-0.08562346,0.006418327,0.6564498,-0.11121703
0.259999,0.20714402,0.11295961,0.30599523,-0.6477557,0.10911001,0.10516478,2.04775,0.0076741017,-0.34364906,-0.09500123,0.00860717,0.5748902,-0.122493066
0.26228526,0.28622895,0.12835881,0.33930433,-0.786758,0.099108525,0.019346505,2.0973427,0.0040326403,-0.31501952,-0.11111363,0.0041488875,0.49644166,-0.11910759
0.26241747,0.33773616,0.1295197,0.36644036,-0.8991618,0.08911428,-0.00907569,2.1056273,0.0057378085,-0.2692883,-0.11775818,-0.002542224,0.4426676,-0.10855125
0.25925812,0.37573865,0.10449923,0.37588426,-0.98543894,0.06859717,-0.007410531,2.075439,0.011843875,-0.18260321,-0.10913113,-0.004556705,0.41831785,-0.06331143
0.25846338,0.39462885,0.07501817,0.38046905,-1.0470189,0.037477914,-0.0041652694,2.0116298,0.030968143,-0.043507107,-0.11260604,-0.003099776,0.3847416,-0.016409436
0.25656226,0.3804145,0.04789754,0.35619393,-1.0713053,0.00031304036,0.030864632,1.9092523,0.043409027,0.14492457,-0.1374975,5.480335e-05,0.3041924,-0.011313246
0.19756088,0.3317386,0.072995104,0.26589543,-1.0311227,-0.023616934,0.115066566,1.758492,0.077973515,0.39777207,-0.14477241,-0.003995243,0.1855584,-0.04566859
0.23160872,0.25638106,0.08868664,0.25694242,-0.9728676,-0.04673905,0.2707893,1.5946076,0.07255896,0.5651851,-0.13129063,-0.0075491243,0.113006644,-0.07858954
0.24449535,0.24452922,0.13135457,0.22558306,-0.88737684,-0.034182925,0.37962326,1.4338702,0.043167524,0.58529305,-0.10997979,-0.0069936905,0.05879154,-0.07962409
0.25819314,0.2188899,0.11362541,0.2167925,-0.8149922,-0.057401493,0.49204415,1.2680709,0.047277868,0.60613424,-0.10578789,-0.013288018,0.037355166,-0.05570589
